AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariance,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface,traffic,drivingStyle
-1.0,30.59999847,41.8795559,73.41577142,30.59999847,0.5752,3.137254953,61,104,1122.5,14.72000027,19,-0.1834,16.75060844,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
-1.0,28.79999924,41.34774645,70.59229853,-1.799999237,0.5788,42.74509811,61,103,1122.5,12.72000027,19,-0.1887,16.715868,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
-0.900001526,27.0,40.83125401,69.65809443,-1.799999237,0.597,17.25490189,61,102,1096.5,9.470000267,19,-0.1837,16.65399551,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
-0.900001526,27.0,40.33020779,68.68980347,0.0,0.7235,7.450980663,61,102,1066.0,11.80000019,18,-0.2907,16.61146545,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
-0.700000763,25.19999886,39.79812708,68.07673472,-1.800001144,0.7785,18.8235302,61,103,1010.0,8.159999847,18,-0.4158,16.54303932,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
-0.5,24.29999924,39.21963455,66.2314593,-0.899999619,0.8191,45.49019623,61,102,824.5,5.360000134,19,-0.62,16.43733025,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
-1.400001526,20.69999886,38.56362241,65.11973964,-3.600000381,0.7468,36.07843018,61,102,943.5,6.630000114,19,-0.5464,16.40741539,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
-4.400001526,15.29999924,37.81450683,66.89536391,-5.399999619,0.8094,36.86274719,62,102,754.5,5.519999981,19,-0.5377,16.39078903,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
-3.400001526,9.0,36.98766955,74.33756133,-6.299999237,0.7433,36.86274719,62,102,770.5,5.380000114,19,-0.5512,16.44000816,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
-1.599998474,8.099999428,36.17620519,82.51112432,-0.900000572,0.4556,35.29411697,62,102,771.0,5.300000191,19,-0.395,16.47638512,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
-1.700000763,6.299999714,35.3954565,93.38569099,-1.799999714,0.1862,36.47058868,62,102,777.0,5.269999981,19,-0.2833,16.51938057,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
-1.599998474,6.299999714,34.67641015,104.9219239,0.0,0.2324,67.05882263,62,102,655.5,5.690000057,19,-0.2885,16.57150078,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
-2.099998474,6.299999714,33.9727807,115.8324222,0.0,0.0124,82.74510193,62,102,724.5,6.829999924,19,-0.1938,16.62171555,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
-2.899997711,8.099999428,33.31559874,124.5068318,1.799999714,0.3147,89.41176605,62,102,737.5,7.46999979,19,-0.2846,16.66462135,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
