AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariance,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface,traffic,drivingStyle
-1.5,39.59999847,32.14499912,64.55539535,0.899997711,0.916,70.58823395,30.0,126.0,1760.0,25.57999992,23.0,-0.9382,18.09646988,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-2.0,44.09999847,32.47499911,65.8239375,4.5,0.9007,67.84313965,30.0,121.0,1841.0,18.77000046,23.0,-0.8911,18.02551842,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-2.100002289,44.09999847,32.7899991,67.11650498,0.0,0.9055,25.09803963,30.0,102.0,1280.5,14.35999966,20.0,-0.8231,17.87605476,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-1.399997711,45.0,33.05999912,69.29938672,0.900001526,0.53,89.01960754,30.0,109.0,1366.5,18.12999916,19.0,-0.7811,17.79466438,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-1.099998474,45.0,33.26999915,71.66348873,0.0,0.1725,26.27450943,30.0,104.0,1385.5,16.96999931,18.0,-0.8774,17.6959343,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-0.599998474,46.79999924,33.47999913,74.70670906,1.799999237,0.1809,0.0,30.0,103.0,1350.5,16.98999977,18.0,-0.7944,17.6076355,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-0.800003052,46.79999924,33.70499913,77.66183623,0.0,0.091,0.0,31.0,102.0,1309.0,16.46999931,17.0,-0.8611,17.5197525,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-0.699996948,45.0,33.92999913,79.69026883,-1.799999237,0.2393,1.568627477,31.0,102.0,1253.5,15.93999958,16.0,-0.9722,17.43874168,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-0.700000763,43.19999695,34.09499909,81.11234444,-1.800003052,0.373,19.2156868,31.0,102.0,868.5,15.93999958,16.0,-1.0011,17.43874168,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
0.200000763,43.19999695,34.19999908,82.37287781,0.0,0.6396,33.33333206,31.0,102.0,778.0,6.630000114,16.0,-1.2272,17.02313614,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
1.0,36.0,34.12499908,81.74936072,-7.199996948,0.8308,34.50980377,31.0,102.0,801.5,5.940000057,16.0,-1.2763,16.66725159,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
1.100002289,29.69999886,33.89999911,80.63389532,-6.300001144,1.0692,32.15686417,31.0,102.0,800.5,5.96999979,16.0,-1.5255,16.44425583,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
0.799999237,22.5,33.52499911,80.60529294,-7.199998856,1.2193,34.11764908,32.0,102.0,800.5,6.050000191,16.0,-1.6213,16.34134674,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
0.599998474,15.29999924,33.04499912,84.10522531,-7.200000763,1.4789,32.54901886,32.0,102.0,796.5,5.860000134,16.0,-1.7621,16.33932304,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
2.199996948,11.69999981,32.51999917,89.79925104,-3.599999428,1.4833,32.15686417,32.0,102.0,804.5,6.019999981,16.0,-1.8241,16.41615677,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
3.100002289,9.899999619,31.9949992,96.85471727,-1.800000191,1.444,38.4313736,32.0,102.0,788.0,5.630000114,16.0,-1.8398,16.53252602,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
2.199996948,3.599999905,31.34999921,108.2974539,-6.299999714,1.5472,35.29411697,32.0,101.0,841.0,6.190000057,16.0,-1.9921,16.69758034,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
1.700000763,0.0,30.71999923,123.8467073,-3.599999905,1.5918,35.68627548,32.0,102.0,784.5,5.940000057,16.0,-2.0986,16.69758034,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
1.399997711,0.0,30.11999923,139.0033165,0.0,1.6847,35.68627548,32.0,102.0,810.0,6.239999771,16.0,-2.2561,16.69758034,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
1.399997711,0.0,29.56499924,153.8951886,0.0,1.7018,30.58823586,32.0,102.0,797.5,5.829999924,16.0,-2.3457,16.69758034,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
1.699996948,0.0,29.06999926,168.4607726,0.0,1.7724,32.54901886,33.0,102.0,794.0,5.96999979,16.0,-2.4035,16.69758034,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
2.299999237,0.0,28.57499928,182.5280007,0.0,1.7555,32.94117737,33.0,102.0,797.0,5.909999847,16.0,-2.4057,16.69758034,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
2.299999237,0.0,28.3049993,193.6977626,0.0,1.6898,32.94117737,33.0,102.0,799.5,6.019999981,16.0,-2.4129,16.69758034,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
0.5,0.0,28.04999931,204.344228,0.0,1.9044,31.76470566,33.0,102.0,805.0,6.019999981,16.0,-2.3628,16.69758034,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-0.100002289,0.0,27.79499932,214.8584392,0.0,2.11,30.19607925,33.0,102.0,799.5,5.829999924,16.0,-2.1448,16.69758034,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
0.600002289,0.0,27.55499933,224.8530149,0.0,2.1161,31.37254906,33.0,102.0,791.5,5.909999847,16.0,-2.1615,16.69758034,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
0.399997711,0.0,27.23999933,236.3515822,0.0,2.2648,32.15686417,33.0,102.0,791.5,5.940000057,16.0,-2.0483,16.69758034,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
0.300003052,0.0,26.86499933,248.4043359,0.0,2.1775,33.33333206,33.0,102.0,801.5,5.880000114,16.0,-2.0193,16.69758034,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
0.100002289,0.0,26.39999934,260.3989709,0.0,2.1601,34.11764908,33.0,102.0,799.0,5.880000114,16.0,-2.0972,16.69758034,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-0.299999237,0.0,25.88999937,271.6483603,0.0,1.8593,33.72549057,34.0,102.0,799.0,5.880000114,16.0,-1.9515,16.69758034,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-0.599998474,0.0,25.37999939,282.3687328,0.0,1.6147,34.11764908,34.0,102.0,794.0,5.909999847,16.0,-1.9071,16.69758034,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-0.399997711,0.0,24.83999943,292.154631,0.0,1.3434,34.90196228,34.0,102.0,794.5,5.909999847,16.0,-1.6036,16.69758034,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-0.699996948,0.0,24.25499945,300.4804699,0.0,1.1344,34.50980377,34.0,102.0,797.5,5.96999979,16.0,-1.4799,16.69758034,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-0.699996948,0.0,23.60999944,306.4920874,0.0,1.0579,34.90196228,34.0,102.0,797.5,5.909999847,16.0,-1.4304,16.69758034,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-0.799999237,0.0,22.91999948,310.091783,0.0,0.9753,34.11764908,34.0,102.0,798.0,5.829999924,16.0,-1.3975,16.69758034,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-0.399997711,0.0,22.21499949,312.1243336,0.0,0.893,33.72549057,34.0,102.0,799.0,6.019999981,16.0,-1.3439,16.69758034,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,21.52499953,313.7663005,0.0,0.8668,36.47058868,34.0,102.0,789.5,5.880000114,16.0,-1.2912,16.69758034,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,20.83499957,314.4399286,0.0,0.7231,78.4313736,34.0,102.0,729.5,5.610000134,16.0,-1.1148,16.69758034,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
0.100002289,0.0,20.15999957,314.7797161,0.0,0.5964,83.52941132,34.0,102.0,724.5,6.96999979,16.0,-0.9293,16.82474136,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-0.100002289,3.599999905,19.57499955,313.2537576,3.599999905,0.6299,36.86274719,34.0,102.0,1182.0,17.36000061,16.0,-0.8489,16.94565582,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
2.0,6.299999714,19.03499954,309.7446719,2.699999809,0.6398,36.86274719,34.0,103.0,1506.5,12.73999977,16.0,-0.8392,17.0232048,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
1.299999237,9.0,18.55499955,305.2489432,2.700000286,0.4176,20.7843132,34.0,102.0,849.0,11.35999966,16.0,-0.6972,17.08769417,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
1.099998474,15.29999924,18.20999954,300.1493751,6.299999237,0.3203,97.64706421,34.0,104.0,1233.5,16.48999977,16.0,-0.5924,17.15861702,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
3.099998474,19.79999924,17.96999951,295.8000863,4.5,0.2144,76.47058868,34.0,110.0,1519.0,21.19000053,17.0,-0.5907,17.23045921,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
2.799995422,27.0,17.87999955,293.6446636,7.200000763,0.1713,68.23529816,34.0,114.0,1751.0,21.36000061,19.0,-0.5392,17.28534126,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
2.5,29.69999886,17.83499957,292.4372151,2.699998856,-0.1655,49.01960754,34.0,109.0,1855.0,18.86000061,19.0,-0.1933,17.31434631,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
2.5,29.69999886,17.93999956,294.2871724,0.0,-0.225,31.76470566,34.0,103.0,868.0,10.97000027,17.0,-0.1616,17.24153328,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
1.199996948,29.69999886,18.10499955,296.5448756,0.0,-0.2688,90.58823395,35.0,104.0,1294.0,17.12999916,17.0,-0.0563,17.24601936,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
1.400001526,29.69999886,18.29999953,298.7847312,0.0,-0.3416,76.07843018,35.0,110.0,1397.0,19.23999977,17.0,0.0764,17.25465012,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-1.600002289,32.39999771,18.43499951,301.525688,2.699998856,-0.4889,72.94117737,35.0,110.0,1496.5,19.65999985,18.0,0.1321,17.26209831,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-1.900001526,37.79999924,18.5999995,306.3355777,5.400001526,-0.6733,76.07843018,35.0,112.0,1605.5,19.65999985,18.0,0.0973,17.26209831,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-3.400001526,42.29999924,18.8249995,314.0408742,4.5,-0.7682,74.11764526,35.0,124.0,1717.5,23.19000053,19.0,0.1094,17.28211784,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-6.700000763,43.19999695,19.06499946,322.3660247,0.899997711,-0.7923,72.54901886,35.0,130.0,1838.5,26.29999924,23.0,0.1081,17.30898094,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-6.499996185,46.79999924,19.45499945,334.9306346,3.600002289,-0.7838,62.74509811,35.0,123.0,1738.0,25.77000046,26.0,0.0022,17.32288933,FullOfHolesCondition,LowCongestionCondition,AggressiveStyle
-6.600002289,46.79999924,19.75499945,346.0326684,0.0,-0.6319,26.27450943,35.0,102.0,1738.0,18.71999931,25.0,0.0921,17.27310181,FullOfHolesCondition,LowCongestionCondition,AggressiveStyle
-7.600002289,47.69999695,20.06999942,357.7810983,0.899997711,-0.5676,92.54901886,35.0,112.0,1483.5,11.07999992,21.0,0.133,17.08455658,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-5.799999237,49.5,20.38499944,370.4809382,1.800003052,-0.6137,82.35294342,35.0,120.0,1456.0,20.77000046,20.0,0.1218,17.05108452,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-6.799999237,52.19999695,20.72999939,385.4217743,2.699996948,-0.4199,71.76470947,36.0,120.0,1517.0,23.04999924,22.0,0.1309,17.02980232,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-6.0,52.19999695,21.01499937,398.625001,0.0,-0.2149,69.01960754,36.0,121.0,1599.5,21.57999992,24.0,0.0453,16.98656273,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-3.700000763,54.89999771,21.28499931,412.710761,2.700000763,-0.1631,60.39215851,36.0,118.0,1662.0,20.73999977,23.0,0.0682,16.92926025,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-2.0,55.79999924,21.55499933,427.1424902,0.900001526,-0.178,27.45098114,36.0,112.0,1706.5,17.96999931,22.0,-0.0137,16.83810043,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-0.899997711,55.79999924,21.74999934,438.3655671,0.0,-0.0119,27.45098114,36.0,106.0,1712.5,22.07999992,20.0,-0.2408,16.79272461,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-1.400001526,57.59999847,21.97499934,451.6310328,1.799999237,0.122,0.0,36.0,105.0,1684.5,21.71999931,19.0,-0.3725,16.7485981,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-1.299999237,57.59999847,22.18499931,464.111438,0.0,0.2869,0.0,36.0,105.0,1637.5,21.21999931,19.0,-0.379,16.70447159,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-0.799999237,54.89999771,22.34999928,473.401495,-2.700000763,0.3815,0.0,37.0,104.0,1598.5,20.52000046,18.0,-0.4442,16.66194916,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-1.399997711,54.89999771,22.48499925,481.2083832,0.0,0.7035,0.0,37.0,104.0,1560.5,19.82999992,18.0,-0.8459,16.61760521,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-2.300003052,53.09999847,22.58999924,487.0625773,-1.799999237,0.7945,0.0,37.0,104.0,1523.0,19.15999985,18.0,-0.8929,16.57151222,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-2.299999237,53.09999847,22.72499921,494.3093302,0.0,1.0006,0.0,37.0,103.0,1465.0,18.27000046,17.0,-1.0925,16.52506065,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-1.599998474,49.5,22.82999926,499.3434595,-3.599998474,1.3214,0.0,37.0,103.0,1412.5,17.69000053,17.0,-1.2649,16.48129082,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-0.899997711,46.79999924,22.8899993,502.0452916,-2.700000763,1.6819,0.0,38.0,103.0,1369.5,16.27000046,17.0,-1.3514,16.42723846,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-0.5,46.79999924,23.06999929,508.7888845,0.0,1.5979,71.37255096,38.0,107.0,1380.0,17.52000046,17.0,-1.6707,16.38748169,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-2.599998474,47.69999695,23.36999926,518.2343064,0.899997711,1.6287,79.60784149,38.0,107.0,1418.5,18.65999985,18.0,-1.6796,16.35195351,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-1.400001526,48.59999847,23.80499923,528.8180769,0.900001526,1.6379,73.33333588,38.0,113.0,1479.0,17.79999924,18.0,-1.6741,16.30571365,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-1.200000763,51.29999924,24.40499923,540.0390939,2.700000763,1.4811,69.01960754,38.0,107.0,1503.0,17.79999924,20.0,-1.6255,16.30571365,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-1.200000763,51.29999924,25.06499922,549.1202467,0.0,1.4026,64.70588684,38.0,105.0,1533.0,16.96999931,19.0,-1.6878,16.2447052,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
0.5,52.19999695,25.76999918,557.1966771,0.899997711,1.3116,58.8235321,38.0,105.0,1544.5,16.69000053,19.0,-1.7496,16.18199348,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
0.599998474,52.19999695,26.57999913,560.0385401,0.0,1.242,59.60784531,39.0,106.0,1591.0,16.77000046,18.0,-1.8419,16.11799812,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-0.799999237,54.0,27.47999913,559.9836265,1.800003052,1.2071,60.7843132,39.0,106.0,1591.0,17.61000061,18.0,-2.0871,16.06089211,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-1.0,54.0,28.37999913,558.2812552,0.0,1.239,56.86274719,39.0,105.0,1615.0,17.46999931,18.0,-2.1058,16.00027657,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-1.200000763,54.0,29.27999913,554.9314263,0.0,0.9192,44.31372452,39.0,105.0,1632.0,16.61000061,18.0,-2.502,15.9283123,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
1.5,54.89999771,30.19499909,550.6743497,0.899997711,0.9041,0.0,39.0,103.0,1634.0,20.57999992,18.0,-2.4424,15.89435673,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
1.100002289,54.0,31.09499909,544.002148,-0.899997711,1.04,0.0,39.0,104.0,1578.0,20.32999992,18.0,-2.3417,15.86473656,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
1.5,54.0,31.99499909,535.6824886,0.0,1.0759,0.0,39.0,104.0,1541.0,19.48999977,17.0,-2.3302,15.83511639,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
1.0,51.29999924,32.84999908,523.905227,-2.700000763,1.0855,0.0,39.0,103.0,1499.5,18.94000053,17.0,-2.3334,15.80475807,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
0.700000763,50.39999771,33.68999904,510.1178375,-0.900001526,1.0554,0.0,40.0,103.0,1456.5,18.29999924,17.0,-2.3779,15.77290249,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-0.199996948,46.79999924,34.46999903,493.1746522,-3.599998474,1.0178,0.0,40.0,103.0,1382.0,17.15999985,17.0,-2.4174,15.74146557,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
0.099998474,43.19999695,35.18999898,473.8005511,-3.600002289,1.0697,1.176470637,40.0,103.0,1262.5,15.88000011,17.0,-2.4538,15.71250725,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
0.200000763,32.39999771,44.77499873,145.7073208,0.899997711,1.2544,59.60784531,50.0,104.0,1361.5,12.88000011,19.0,-1.4009,12.33899689,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-0.600002289,32.39999771,44.21999874,140.5683988,0.0,1.2694,5.09803915,51.0,103.0,1313.5,16.21999931,19.0,-1.5102,12.33729267,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
0.400001526,31.5,43.64999879,135.1601623,-0.899997711,1.3164,1.176470637,51.0,103.0,1223.0,14.90999985,19.0,-1.5369,12.33621025,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
0.299999237,28.79999924,43.03499883,130.2724771,-2.700000763,1.374,4.313725471,51.0,103.0,1088.0,9.300000191,19.0,-1.533,12.31518936,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
0.900001526,27.0,42.37499886,124.7754598,-1.799999237,1.3303,10.1960783,51.0,102.0,1017.0,7.159999847,19.0,-1.6043,12.27567768,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
0.700000763,25.19999886,41.66999884,118.5702639,-1.800001144,1.4331,29.80392265,51.0,102.0,797.0,5.409999847,19.0,-1.6927,12.22568798,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
2.399997711,19.79999924,40.8599988,113.8997187,-5.399999619,1.3687,30.19607925,51.0,102.0,933.5,5.519999981,19.0,-1.5617,12.2020359,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
3.100002289,19.79999924,40.04999876,107.8947328,0.0,1.5019,29.41176605,51.0,102.0,835.5,5.690000057,19.0,-1.6165,12.19185734,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
1.899997711,13.5,39.14999876,106.2472729,-6.299999237,1.205,100.0,51.0,102.0,951.5,5.690000057,19.0,-1.5847,12.19185734,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
1.5,16.19999886,38.32499879,102.5347745,2.699998856,0.9531,92.94117737,51.0,107.0,1275.5,12.23999977,19.0,-1.5693,12.20556545,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
2.200000763,21.59999847,37.60499884,94.86860827,5.399999619,0.9628,70.58823395,51.0,110.0,1542.0,16.86000061,19.0,-1.5492,12.22081852,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
2.599998474,21.59999847,36.88499889,86.14806932,0.0,0.9739,65.49019623,51.0,113.0,1760.0,18.40999985,21.0,-1.539,12.23241234,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
0.900001526,28.79999924,36.34499893,76.93878274,7.200000763,1.104,60.39215851,52.0,115.0,1979.0,20.82999992,22.0,-1.5467,12.2445879,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-0.5,28.79999924,35.86499894,70.01213894,0.0,0.9998,0.0,52.0,109.0,1979.0,22.40999985,23.0,-1.5765,12.25582981,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
1.5,32.39999771,35.56499894,66.54332613,3.599998474,0.777,34.50980377,52.0,103.0,1264.5,12.43999958,22.0,-1.4574,12.24015331,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
0.700000763,32.39999771,35.36999893,65.4397586,0.0,0.7715,85.88235474,52.0,103.0,1330.0,16.54999924,21.0,-1.4062,12.2489233,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
0.700000763,35.09999847,35.27999891,64.98670756,2.700000763,0.6048,76.47058868,52.0,113.0,1432.0,20.07999992,22.0,-1.3545,12.31054401,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
0.600002289,37.79999924,35.23499889,64.63044468,2.700000763,0.5493,77.2549057,52.0,120.0,1576.0,21.57999992,24.0,-1.2637,12.34592724,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
1.0,37.79999924,35.20499891,64.41810579,0.0,0.4961,75.29412079,52.0,124.0,1707.0,22.98999977,26.0,-1.2835,12.36340618,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-1.200000763,45.0,35.29499893,65.70861469,7.200000763,0.5075,65.49019623,52.0,129.0,1825.5,23.77000046,28.0,-1.3763,12.370368,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-2.200000763,46.79999924,35.39999892,67.4816909,1.799999237,0.492,65.49019623,52.0,122.0,1880.5,19.11000061,28.0,-1.4223,12.35664272,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-1.900001526,46.79999924,35.57999891,69.64535202,0.0,0.5362,26.66666794,52.0,105.0,1436.5,15.57999992,24.0,-1.2904,12.31630325,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-1.5,47.69999695,35.77499886,72.09342749,0.899997711,0.544,79.21569061,52.0,116.0,1446.5,20.48999977,24.0,-1.2291,12.28929138,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-3.300003052,50.39999771,36.0449988,75.6025118,2.700000763,0.4286,81.17647552,52.0,123.0,1522.5,21.98999977,26.0,-1.1891,12.26054192,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-3.299999237,50.39999771,36.29999879,79.01389262,0.0,0.5205,80.0,52.0,127.0,1583.5,22.77000046,28.0,-1.0956,12.23165512,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-3.0,54.89999771,36.58499877,84.75688345,4.5,0.4777,52.94117737,53.0,118.0,1638.0,16.73999977,27.0,-0.9251,12.2380228,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-4.0,55.79999924,36.88499877,90.89823967,0.900001526,0.5376,1.960784316,53.0,108.0,1617.5,20.82999992,24.0,-0.9166,12.22152233,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-3.5,54.89999771,37.09499874,95.85708641,-0.900001526,0.4442,0.0,53.0,106.0,1578.0,20.02000046,22.0,-0.8845,12.20221615,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-2.399997711,54.0,37.28999875,100.202943,-0.899997711,0.5005,25.09803963,53.0,106.0,1553.0,15.48999977,22.0,-1.0484,12.16513348,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-1.799999237,53.09999847,37.40999877,103.1683669,-0.900001526,0.4585,55.68627548,53.0,104.0,1582.0,15.38000011,22.0,-1.0852,12.12890053,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-2.400001526,54.0,37.5449988,106.5930204,0.900001526,0.6367,24.31372643,53.0,104.0,1549.5,15.38000011,21.0,-1.1123,12.12890053,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-2.900001526,54.0,37.70999883,110.4263347,0.0,0.6823,0.0,54.0,105.0,1551.0,19.86000061,21.0,-1.1316,12.11909103,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-1.399997711,52.19999695,37.8449988,113.2743762,-1.800003052,0.8311,0.0,54.0,105.0,1510.5,19.65999985,20.0,-1.2095,12.10231018,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-0.599998474,51.29999924,37.97999884,115.8382327,-0.899997711,0.9665,0.0,54.0,105.0,1478.0,18.96999931,20.0,-1.2465,12.08832264,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
0.0,49.5,38.05499884,117.2465803,-1.799999237,1.1098,0.0,54.0,104.0,1429.0,18.15999985,20.0,-1.2445,12.07035732,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-1.5,47.69999695,38.20499878,118.7933593,-1.800003052,1.2776,0.0,54.0,104.0,1429.0,17.73999977,20.0,-1.5078,12.05617523,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-1.799999237,47.69999695,38.38499877,120.259596,0.0,1.7407,0.0,54.0,104.0,1383.0,17.23999977,20.0,-1.7976,12.05076885,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
0.399997711,44.09999847,38.50499878,120.7611552,-3.599998474,1.7489,17.25490189,54.0,104.0,1275.0,15.52000046,20.0,-1.9845,12.03311539,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
0.5,44.09999847,38.54999879,121.1476213,0.0,2.0509,28.23529434,55.0,103.0,838.0,6.110000134,20.0,-1.9495,11.94408226,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
1.900001526,33.29999924,38.3699988,121.0597569,-10.79999924,2.2094,28.62745094,55.0,102.0,776.0,5.329999924,20.0,-2.0707,11.90516949,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
1.900001526,33.29999924,38.18999882,120.9059942,0.0,2.2175,26.27450943,55.0,102.0,768.0,5.159999847,20.0,-2.1177,11.89464283,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-0.200000763,27.89999962,37.85999886,121.0570115,-5.399999619,2.1532,0.0,55.0,101.0,1105.0,17.37999916,20.0,-2.1692,11.95217323,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
-0.900001526,27.89999962,37.51499888,120.662308,0.0,2.0474,0.0,55.0,104.0,1572.5,19.21999931,20.0,-2.1663,12.00289631,FullOfHolesCondition,LowCongestionCondition,EvenPaceStyle
