AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariance,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface,traffic,drivingStyle
-0.89996338,7.881299973,6.999991756,42.552648,0.0,-0.0937,31.37254906,40,99,1153,7.670000076,18,-0.137,32.12073135,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.5,8.331659317,7.143641055,41.70311497,0.450359344,-0.0508,29.80392265,40,99,1076,7.050000191,18,-0.113,32.14852905,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.09997559,7.430940151,7.271760713,40.79256907,-0.900719166,0.125,30.19607925,40,99,933,6.150000095,17,-0.176,32.18766022,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.7000122,6.530220032,7.259192227,40.09856895,-0.900720119,0.1523,35.68627548,40,99,899,6.349999905,16,-0.184,32.47353363,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.89996338,4.278419971,7.209512689,39.56701558,-2.251800061,0.1016,31.76470566,40,99,883,5.71999979,17,-0.164,32.47353363,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.89996338,3.377699852,7.265807686,38.93168624,-0.900720119,0.0156,35.68627548,40,99,864,5.739999771,17,-0.125,32.95549774,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.29998779,3.602880001,7.325855686,38.2606478,0.225180149,0.2656,36.07843018,40,99,845,5.980000019,17,0.039,32.95549774,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.90002442,1.35108006,7.348373687,37.95555218,-2.251799941,0.3593,37.25490189,41,99,852,5.599999905,17,0.0195,32.95549774,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.2999878,0.45036,7.355879687,37.84674907,-0.90072006,0.4062,36.86274719,41,99,851,5.579999924,17,0.0078,32.95549774,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.10003662,0.90072,7.370891687,37.63567448,0.45036,0.4336,36.86274719,41,99,850,5.699999809,17,-0.0039,32.95549774,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.90002441,0.0,7.370891687,37.63567448,-0.90072,0.2851,47.05882263,41,99,832,6.449999809,17,-0.121,32.95549774,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.29998779,2.70216012,7.415927689,37.08220526,2.70216012,0.2695,58.8235321,41,99,1011,11.03999996,20,-0.109,33.35356903,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.2000122,5.629499912,7.509752688,36.19520785,2.927339792,0.3125,50.58823776,41,100,1362,10.72000027,21,-0.141,33.46312714,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.09997558,8.331659317,7.648613677,35.23117738,2.702159405,0.289,24.70588303,41,100,1389,9.680000305,20,-0.125,33.50493622,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.2999878,9.007200241,7.798733681,34.24799612,0.675540924,0.3086,27.84313774,41,99,1375,9.649999619,19,-0.0898,33.54312897,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.60003662,9.457559586,7.956359674,33.23851644,0.450359345,0.1718,28.23529434,41,99,1439,10.43000031,19,-0.0977,33.56208038,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.79998779,10.35828018,8.128997677,32.23304746,0.900720594,0.1718,36.07843018,41,100,1643,14.28999996,20,-0.0273,33.70705795,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.09997558,11.25899982,8.316647674,31.24327727,0.90071964,0.164,26.66666794,41,103,1858,14.72999954,21,-0.0156,33.77273178,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.39996338,13.06044006,8.534321675,30.40419286,1.80144024,0.2187,22.74509811,41,104,1895,15.5,21,-0.0117,33.86481094,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.69995118,13.28561974,8.75574867,29.50247069,0.22517968,0.1211,34.11764908,41,101,1319,11.93000031,20,-0.0156,33.79281235,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.10003662,13.28561974,8.943398668,29.04697588,0.0,0.0469,82.74510193,41,103,1240,13.47000027,19,0.0586,33.61636353,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.2000122,16.43813896,9.09727165,29.9237747,3.15251922,0.0,66.66666412,41,107,1409,16.01000023,21,0.0781,33.45570755,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.0,19.36548042,9.262403664,31.68089655,2.92734146,-0.1094,34.90196228,41,105,1453,10.85999966,19,0.113,32.95746231,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.60003662,20.26619911,9.442547656,33.69951209,0.90071869,-0.1406,16.86274529,41,100,1360,9.899999619,18,0.121,32.44767761,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.5,19.14029884,9.630197637,35.2163957,-1.12590027,-0.1289,8.235294342,41,99,1208,10.86999989,18,0.0859,32.15697479,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.90002441,11.70935917,0.311498984,3.051113394,4.728779317,-0.4961,40.7843132,53,128,2000,19.12000084,23,0.355,24.95873451,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.0,15.76259995,0.574208983,7.025664188,4.05324078,-0.5976,43.52941132,53,110,1182,13.90999985,21,0.406,24.97904205,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.2000122,16.66331863,0.85193096,11.3290873,0.90071868,-0.7265,61.96078491,53,112,1436,16.32999992,21,0.324,24.99056435,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.30004882,19.81583786,1.182194924,17.30128258,3.15251923,-0.7109,44.70588303,53,112,1572,13.65999985,20,0.437,24.95786858,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.60003662,22.0676384,1.549988898,24.53327952,2.25180054,-0.7656,42.35294342,54,111,1717,16.55999947,20,0.383,24.94389915,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.40002441,23.86907959,1.947806891,32.77469977,1.80144119,-0.7382,44.31372452,54,116,1895,20.43000031,20,0.488,24.94999313,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.60003662,26.57123947,2.390660882,42.78745063,2.70215988,-0.7538,36.86274719,54,121,2050,19.40999985,20,0.543,24.93124008,SmoothCondition,LowCongestionCondition,AggressiveStyle
