AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariance,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface,traffic,drivingStyle
-0.2000122,40.75757599,17.27285859,161.9871006,0.67553711,-1.25,42.74509811,44,112,1825,15.85999966,20,0.441,21.85615921,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.4000244,39.85686111,17.96004585,165.2203708,-0.90071488,-1.17,37.64706039,44,112,1859,17.44000053,20,0.406,21.57375908,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.5,42.3338356,18.68993957,169.4417599,2.47697449,-1.15,39.60784531,44,114,1900,17.94000053,20,0.434,21.31329727,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.0999756,44.13527679,19.45089262,174.0832769,1.80144119,-1.21,39.2156868,44,116,1941,18.62000084,20,0.488,21.07872581,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.2000122,42.3338356,20.18078634,176.0901656,-1.80144119,-1.09,35.29411697,44,117,1951,19.21999931,20,0.477,20.8642025,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.6000366,45.71154022,20.96891634,179.7485625,3.37770462,-1.02,1.176470637,45,107,1951,18.65999985,20,0.461,20.644207,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.2999878,46.16189957,21.76481116,182.5248947,0.45035935,-0.965,0.0,45,105,1768,19.34000015,20,0.422,20.48221207,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.7000122,42.10865784,22.4908225,180.9388197,-4.05324173,-0.832,0.0,45,103,1661,18.18000031,20,0.445,20.32047653,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.6999512,40.08203888,23.18189214,177.007492,-2.02661896,-0.758,1.960784316,45,103,1576,17.55999947,20,0.457,20.17424583,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.0999756,37.379879,23.82637281,170.6933182,-2.70215988,-0.684,0.0,45,102,1466,16.72999954,20,0.434,20.04958916,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.2000122,35.35326004,24.02174378,170.0023491,-2.02661896,-0.562,0.0,45,101,1357,14.81999969,19,0.316,19.89920616,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2.9000244,34.00217819,24.18808436,168.7811046,-1.35108185,-0.488,0.0,45,100,1265,14.18000031,19,0.277,19.77750206,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2.7999878,30.62447739,24.69849231,159.3019987,-3.3777008,-0.367,0.0,45,100,1178,13.27999973,18,0.18,19.66086769,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2.0,30.62447739,25.20890027,149.2930292,0.0,-0.402,47.05882263,45,99,1142,11.61999989,18,0.211,19.52047539,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.6000366,26.57123947,25.65175426,138.3540485,-4.05323792,-0.441,74.11764526,45,102,1195,11.47000027,17,0.148,19.39695358,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.0999756,27.02159882,26.10211424,127.0268371,0.45035935,-0.453,78.8235321,45,106,1291,13.18000031,18,0.152,19.32056046,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.7000122,28.82304001,26.50368524,119.2456245,1.80144119,-0.461,78.8235321,45,109,1375,14.31999969,19,0.184,19.25240135,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,30.62447739,26.8977502,112.9153203,1.80143738,-0.547,75.6862793,45,114,1482,16.04000092,19,0.207,19.20421982,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.1000366,32.87627792,27.26179118,109.1208616,2.25180053,-0.57,73.72549438,45,121,1589,18.25,20,0.227,19.17093086,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.2000122,36.02880096,27.6333382,107.1823881,3.15252304,-0.652,49.01960754,46,121,1589,20.12000084,20,0.191,19.15199089,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2.0999756,38.73096085,28.00488523,107.0051323,2.70215989,-0.785,40.7843132,46,113,1658,19.76000023,21,0.0039,19.11143494,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.0,40.53239822,28.36892621,108.0596886,1.80143737,-0.82,50.58823776,46,114,1678,16.12999916,19,0.0156,18.99077034,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.3999634,39.40649796,28.69168418,108.8431393,-1.12590026,-0.851,49.41176605,46,122,1807,21.44000053,19,-0.0078,18.96401596,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.0999756,41.20793915,29.03696019,110.2373546,1.80144119,-0.805,34.11764908,47,115,1834,19.14999962,20,0.0469,18.89470863,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.7000122,41.65829849,29.38974218,111.5730141,0.45035934,-0.836,34.50980377,47,111,1847,15.17000008,19,0.0117,18.73157883,SmoothCondition,LowCongestionCondition,EvenPaceStyle
4.0,42.78419876,29.74252415,113.463404,1.12590027,-0.937,35.68627548,47,111,1886,16.28000069,19,0.0195,18.59477043,SmoothCondition,LowCongestionCondition,EvenPaceStyle
4.4000244,44.81082153,30.12533016,116.1049321,2.02662277,-1.02,37.64706039,47,114,1937,16.76000023,19,0.0508,18.47454262,SmoothCondition,LowCongestionCondition,EvenPaceStyle
4.2999878,45.26117706,30.5156421,118.6701411,0.45035553,-1.06,36.86274719,47,117,1987,18.37999916,19,0.184,18.3759346,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.8999634,45.0359993,30.91346013,120.601439,-0.22517776,-1.16,35.68627548,47,118,2022,19.55999947,20,0.195,18.29441452,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.2999878,45.71154022,31.33004312,122.3742174,0.67554092,-1.23,32.15686417,48,117,2056,19.21999931,20,0.234,18.20326805,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2.5,46.38707733,31.77665008,123.6781784,0.67553711,-1.33,34.90196228,48,118,2092,18.76000023,19,0.277,18.10061836,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2.2000122,48.18851852,32.2870581,124.5547899,1.80144119,-1.35,26.27450943,48,116,2114,19.81999969,19,0.316,18.01926422,SmoothCondition,LowCongestionCondition,EvenPaceStyle
