AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariance,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface,traffic,drivingStyle
-1.70001221,0.0,14.79807859,219.4489782,0.0,0.9804,25.09803963,81,100,856,5.599999905,14,-0.0078,22.3756485,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.5,0.0,14.79807859,219.4489782,0.0,0.9726,25.88235283,81,100,812,4.900000095,14,-0.0508,22.3756485,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.10003662,0.0,14.79807859,219.4489782,0.0,1.0351,26.27450943,81,100,796,5.210000038,14,0.0234,22.3756485,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.60003662,0.0,14.79807859,219.4489782,0.0,1.0077,25.88235283,81,100,806,5.28000021,15,-0.0547,22.3756485,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.60003662,0.0,14.79807859,219.4489782,0.0,0.9647,26.66666794,81,100,795,4.78000021,15,-0.0586,22.3756485,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.5,0.0,14.79807859,219.4489782,0.0,0.9804,25.88235283,81,100,798,4.559999943,14,-0.0703,22.3756485,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.5,0.0,14.79807859,219.4489782,0.0,0.8983,25.88235283,81,100,797,5.070000172,15,-0.0156,22.3756485,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.20001221,0.0,14.79807859,219.4489782,0.0,0.7616,32.15686417,81,100,803,4.820000172,15,0.0547,22.3756485,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,14.79807859,219.4489782,0.0,0.6444,37.25490189,81,100,797,5.090000153,15,0.082,22.3756485,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,14.79807859,219.4489782,0.0,0.5312,26.66666794,81,100,818,4.940000057,15,0.1094,22.3756485,SmoothCondition,LowCongestionCondition,EvenPaceStyle
