AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariance,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface,traffic,drivingStyle
1.1000366,57.19572067,35.0079828,256.1659479,0.67554474,0.109,43.92156982,70,137,2495,25.67000008,26,-0.1367,17.15392303,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.6000366,58.99715805,35.84865477,253.3424532,1.80143738,0.172,30.98039246,70,129,2533,21.73999977,25,-0.1094,17.04104996,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.7000122,59.22233582,36.7193507,247.7064622,0.22517777,0.262,29.01960754,70,121,2560,22.06999969,25,-0.0977,16.93247604,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.1000366,59.67269897,37.61256469,239.913376,0.45036315,0.348,29.01960754,71,119,2583,21.15999985,25,-0.125,16.81329155,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.0999756,59.89787674,38.46449566,233.5046907,0.22517777,0.301,6.666666985,71,109,1887,23.13999939,25,-0.0508,16.72982597,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.5999756,60.34823608,39.3164266,226.4001877,0.45035934,0.297,53.72549057,71,130,1938,26.76000023,26,-0.0117,16.68841362,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.0,62.60003281,40.20213448,219.6799449,2.25179673,0.297,53.72549057,71,142,1998,28.67000008,26,0.0156,16.6585083,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.0999756,63.95111847,41.05406547,215.8074229,1.35108566,0.285,50.98039246,71,147,2046,26.39999962,26,0.0781,16.59810066,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.5999756,65.07701874,41.77088847,218.956368,1.12590027,0.246,54.11764908,72,145,2093,29.29999924,26,0.1016,16.5643158,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.2000122,67.1036377,42.47645246,224.4282643,2.02661896,0.148,54.90196228,72,153,2144,29.06999969,25,0.125,16.52176476,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.4000244,68.45471954,43.16325145,231.4558216,1.35108184,0.0,48.62745285,72,147,2186,27.04999924,25,0.1562,16.45684814,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.7000122,69.80579376,43.88007436,238.4239869,1.35107422,-0.0703,50.58823776,72,147,2225,27.30999947,25,0.2305,16.38888931,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.6000366,71.38205719,44.62692132,245.5985034,1.57626343,0.0039,52.15686417,73,153,2272,27.17000008,25,0.2617,16.31792068,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.2999878,72.50795746,45.4075453,252.0636653,1.12590027,-0.0313,30.98039246,73,135,2273,18.87999916,25,0.2695,16.12805748,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.2999878,72.28277588,46.19942826,256.4490331,-0.22518158,0.043,32.94117737,73,123,2270,19.85000038,25,0.2695,15.96590042,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.1999512,72.50795746,47.07763025,255.5976864,0.22518158,0.0664,38.4313736,74,127,2279,19.85000038,24,0.2383,15.96590042,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0999756,72.05760193,47.97084428,251.4863771,-0.45035553,0.148,36.86274719,74,131,2292,21.96999931,25,0.2031,15.84496117,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.5999756,72.50795746,48.93536525,241.9115752,0.45035553,0.199,38.82352829,74,132,2298,21.15999985,25,0.1641,15.71251297,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.7999878,72.73314667,49.95993436,226.3834629,0.22518921,0.234,34.11764908,74,129,2298,21.35000038,25,0.1172,15.58827114,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.2999878,73.63385773,51.05205733,204.9797175,0.90071106,0.309,37.25490189,74,127,2301,21.51000023,25,0.1094,15.3336668,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.2999878,72.05760193,52.01282536,188.7647923,-1.5762558,0.32,32.94117737,75,127,2302,19.89999962,25,0.0664,15.2028265,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.5999756,73.1835022,52.9698404,173.1574372,1.12590027,0.34,12.54901981,75,116,2300,19.89999962,24,0.0508,15.2028265,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.7000122,72.95832062,53.79925343,164.2021091,-0.22518158,0.277,27.84313774,75,114,2269,16.45000076,24,0.0,15.01444244,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.9000244,72.28277588,54.55735938,157.0496356,-0.67554474,0.203,34.11764908,75,121,2267,19.42000008,24,-0.0117,14.89229107,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.2000122,72.50795746,55.27793535,151.1477975,0.22518158,0.305,23.52941132,75,119,2234,20.70000076,25,-0.0469,14.79249763,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.4000244,71.6072464,55.9347105,146.2021721,-0.90071106,0.387,0.0,75,111,2173,23.5,25,-0.1016,14.7274828,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.2999878,68.90507507,56.52768447,140.0328211,-2.70217133,0.461,0.0,76,110,2099,23.87999916,25,-0.1562,14.67421055,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.4000244,67.1036377,57.07562243,133.1943829,-1.80143737,0.547,0.0,76,109,2099,22.98999977,25,-0.207,14.62359619,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.0999756,64.62665558,57.52973537,127.3761232,-2.47698212,0.66,0.0,76,108,2021,21.97999954,25,-0.2461,14.57447338,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.0,60.79859924,57.87501138,122.2762999,-3.82805634,0.828,0.0,76,107,1920,20.45999908,25,-0.2344,14.5216732,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.0,58.09643555,58.13772138,118.1132473,-2.70216369,1.02,0.0,76,106,1834,19.0,25,-0.3086,14.46527767,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.0,52.6921196,58.29910043,114.710284,-5.40431595,1.18,0.0,76,105,1528,16.96999931,24,-0.4062,14.40538025,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.8999634,47.73815918,58.38917249,112.2722674,-4.95396042,1.2,0.0,76,104,1528,15.56999969,24,-0.4961,14.34530926,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.0,45.0359993,58.46047955,110.0202158,-2.70215988,1.31,0.0,76,104,1418,14.80000019,24,-0.4687,14.2936058,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.2999878,42.78419876,58.47173856,109.6533701,-2.25180054,1.37,0.0,76,104,1375,14.10000038,23,-0.5625,14.24254131,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.5,43.23456192,58.47549165,109.5361848,0.45036316,1.43,0.0,75,103,1312,13.55000019,23,-0.5937,14.19417191,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.7999878,39.63167572,58.40793756,111.8421952,-3.6028862,1.38,66.66666412,75,105,1265,9.409999847,23,-0.5859,14.07712555,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.4000244,39.18132019,58.32912458,114.5388529,-0.45035553,1.33,79.21569061,75,113,1261,14.02999973,22,-0.5,14.04724503,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.4000244,40.98275757,58.28408852,116.0019387,1.80143738,1.3,81.17647552,75,119,1365,15.52000046,24,-0.4101,14.02659988,SmoothCondition,LowCongestionCondition,AggressiveStyle
2.2000122,8.106479645,16.95605361,63.45352809,0.0,0.8906,23.92156982,81,102,1160,9.359999657,13,-0.3047,25.33601189,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2.29998779,7.205760002,16.98232461,62.88973143,-0.900719643,0.8554,18.8235302,81,103,1152,8.720000267,13,-0.3047,25.358881,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2.59997558,6.305039883,16.97481861,63.04924051,-0.900720119,0.8671,17.64705849,80,103,1054,6.96999979,14,-0.2852,25.40183067,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2.79998779,6.305039883,16.93353563,63.83940915,0.0,0.871,28.23529434,80,102,935,6.96999979,13,-0.3086,25.40183067,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.09997558,6.079859734,16.87724063,64.8855433,-0.225180149,0.8476,23.52941132,80,102,856,7.460000038,13,-0.3086,25.45506859,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.10003662,5.179140091,16.83595765,65.76205553,-0.900719643,0.8476,24.31372643,80,102,837,6.559999943,12,-0.3164,25.46990776,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.30004882,2.026619911,16.72712065,68.30547866,-3.15252018,0.8164,25.49019623,80,102,807,7.320000172,13,-0.2969,25.57022285,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2.89996338,0.0,16.51319965,72.74453375,-2.026619911,0.7422,27.05882454,80,102,780,6.199999809,13,-0.2617,25.57022285,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2.09997558,0.0,16.24673666,77.28944129,0.0,0.7148,36.07843018,80,102,810,6.519999981,12,-0.2656,25.57022285,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.5,0.0,15.90896668,81.37342536,0.0,0.6836,31.76470566,80,102,816,6.679999828,13,-0.2773,25.57022285,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.29998779,0.0,15.52616066,84.66948887,0.0,0.6367,26.27450943,80,102,895,6.619999886,13,-0.2266,25.66686249,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.0,0.0,15.12083668,87.27766972,0.0,0.6172,30.19607925,80,102,808,7.150000095,13,-0.2109,25.66686249,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.79998779,0.0,14.70050069,89.24449072,0.0,0.664,31.37254906,80,102,792,6.059999943,12,-0.2383,25.66686249,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.5,0.0,14.26139969,90.41257703,0.0,0.6523,29.01960754,80,102,812,6.96999979,13,-0.2344,25.66686249,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.09997558,0.0,13.80728668,90.7921413,0.0,0.6719,32.15686417,80,102,849,6.96999979,13,-0.2461,25.66686249,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.10003662,0.0,13.34566772,90.53667819,0.0,0.7461,29.01960754,80,102,794,6.329999924,13,-0.3008,25.66686249,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,12.89155471,90.07045439,0.0,0.7109,29.01960754,80,102,804,5.860000134,13,-0.2852,25.66686249,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,12.45620671,89.72817403,0.0,0.7187,28.62745094,80,102,801,7.019999981,13,-0.2852,25.66686249,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,12.03962371,89.5167125,0.0,0.7304,36.86274719,80,102,818,6.010000229,13,-0.293,25.66686249,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,11.64555871,89.53325622,0.0,0.7461,24.31372643,80,102,825,5.409999847,13,-0.3242,25.66686249,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,11.2852707,90.01453327,0.0,0.7617,26.27450943,80,102,808,6.369999886,13,-0.3125,25.66686249,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,10.93999469,90.54428207,0.0,0.7617,26.27450943,80,102,801,5.840000153,13,-0.3203,25.66686249,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,10.59471869,90.83155862,0.0,0.7265,26.27450943,80,101,799,6.329999924,13,-0.3047,25.66686249,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,10.21941869,90.18126082,0.0,0.6523,24.70588303,80,102,813,5.340000153,13,-0.2773,25.66686249,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,9.840365704,89.14687214,0.0,0.6055,27.05882454,80,101,800,6.619999886,14,-0.2539,25.66686249,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,9.48758374,88.48712143,0.0,0.4961,26.66666794,80,102,804,5.929999828,13,-0.1953,25.66686249,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0,0.0,9.164825733,88.25307124,0.0,0.4844,26.66666794,80,102,800,5.909999847,13,-0.1836,25.66686249,SmoothCondition,LowCongestionCondition,EvenPaceStyle
